path,ssName,ssRegion,ssId,confidence
"Asterix & Obelix XXL (Europe) (En,Fr,De,Es,It,Nl).zip",Asterix & Obelix XXL,eu,3817,
"Astro Boy - Omega Factor (USA) (En,Ja,Fr,De,Es,It).zip",Astro Boy - Omega Factor,us,3935,62
Atari Anniversary Advance (USA).zip,Atari Anniversary Advance,us,4257,83
"Atlantis - The Lost Empire (USA, Europe).zip",Atlantis  - The Lost Empire,"us,eu",3978,73
"Atomic Betty (USA, Europe).zip",Atomic Betty,"us,eu",4377,57
"ATV - Quad Power Racing (USA, Europe).zip",Atv Quad Power Racing,"us,eu",4547,61
ATV - Thunder Ridge Riders (USA).zip,Atv - Thunder Ridge Riders,us,83173,77
Avatar - The Last Airbender (USA).zip,Avatar - The Legend of Aang,us,3861,59
Avatar - The Last Airbender - The Burning Earth (USA).zip,Avatar - The Legend of Aang - The Burning Earth,us,3906,71
Azumanga Daiou Advance (Japan).zip,Azumanga Daiou Advance,jp,83180,79
"Babar to the Rescue (USA) (En,Fr,Es).zip",Babar - To the Rescue,us,4457,59
"Back to Stone (USA) (En,Fr).zip",Back To Stone,us,4031,55
"Back Track (USA, Europe).zip",Back Track,"us,eu",4316,53
Backyard Baseball 2006 (USA).zip,Backyard Baseball 2006,us,3734,81
Backyard Baseball (USA).zip,Backyard Baseball,us,3733,77
Backyard Basketball (USA).zip,Backyard Basketball,us,4651,79
Backyard Football 2006 (USA).zip,Backyard Football 2006,us,4673,81
Backyard Football (USA).zip,Backyard Football,us,4688,77
Backyard Hockey (USA).zip,Backyard Hockey,us,4466,75
Backyard Skateboarding (USA).zip,Backyard Skateboarding,us,83183,81
Backyard Sports - Baseball 2007 (USA).zip,Backyard Baseball 2007,us,4707,70
Backyard Sports - Basketball 2007 (USA).zip,Backyard Basketball 2007,us,4589,72
Backyard Sports - Football 2007 (USA).zip,Backyard Football 2007,us,4653,70
Bakuten Shoot Beyblade 2002 - Gekisen! Team Battle!! Kouryuu no Shou - Daichi Hen (Japan).zip,Bakuten Shoot Beyblade 2002 - Gekisen! Team Battle!! Kouryuu No Shou - Daichi Hen,jp,83188,92
Bakuten Shoot Beyblade 2002 - Gekisen! Team Battle!! Seiryuu no Shou - Takao Hen (Japan).zip,Bakuten Shoot Beyblade 2002 - Gekisen! Team Battle!! Seiryuu No Shou - Takao Hen,jp,83189,92
Bakuten Shoot Beyblade 2002 - Ikuze! Bakutou! Chou Jiryoku Battle!! (Japan).zip,Bakuten Shoot Beyblade 2002 - Ikuze! Bakutou! Chou Jiryoku Battle!!,jp,83190,92
Bakuten Shoot Beyblade - Gekitou! Saikyou Blader (Japan).zip,Bakuten Shoot Beyblade - Gekitou! Saikyou Blader,jp,83191,89
Baldur's Gate - Dark Alliance (USA).zip,Baldur's Gate - Dark Alliance,us,3826,85
Ballistic - Ecks vs. Sever (USA).zip,Ballistic - Ecks vs. Sever,us,4109,
"Banjo-Kazooie - Grunty's Revenge (USA, Europe).zip",Banjo-kazooie - Grunty's Revenge,"us,eu",3914,76
Banjo-Pilot (USA).zip,Banjo Pilot,us,4100,62
Barbie - The Princess and the Pauper (USA).zip,Barbie As The Princess And The Pauper,us,4168,80
Barbie and the Magic of Pegasus (USA).zip,Barbie and the Magic of Pegasus,us,4101,86
Barbie as the Island Princess (USA).zip,Barbie as The Island Princess,us,4302,82
"Barbie Diaries, The - High School Mystery (USA).zip","Barbie Diaries - High School Mystery, The",us,4488,80
Barbie Groovy Games (USA).zip,Barbie Groovy Games,us,4204,79
Barbie Horse Adventures - Blue Ribbon Race (USA).zip,Barbie Horse Adventures - Blue Ribbon Race,us,4486,
Barbie in the 12 Dancing Princesses (USA).zip,Barbie in The 12 Dancing Princesses,us,4162,85
Barbie Superpack - Secret Agent + Groovy Games (USA).zip,Barbie Superpack - Secret Agent + Groovy Games,us,83207,
Barnyard (USA).zip,Barnyard,us,3997,62
Baseball Advance (USA).zip,Baseball Advance,us,78323,76
Bass Tsuri Shiyouze! - Tournament wa Senryaku da! (Japan).zip,Bass Tsuri Shiyouze! - Tournament Wa Senryaku Da!,jp,83211,85
"Batman - Rise of Sin Tzu (USA) (En,Fr,Es).zip",Batman - Rise Of Sin Tzu,us,4209,67
"Batman - Vengeance (USA) (En,Fr,Es).zip",Batman Vengeance,us,3999,58
"Batman Begins (USA, Europe) (En,Fr,De,Es,It,Nl).zip",Batman Begins,"us,eu",4070,41
Battle B-Daman (USA).zip,Battle B-daman,us,3995,68
Battle B-Daman - Fire Spirits! (USA).zip,Battle B-daman - Fire Spirits!,us,83214,83
Battle X Battle - Kyodai Gyo Densetsu (Japan).zip,Battle X Battle - Kyodai Gyo Densetsu,jp,83219,86
BattleBots - Beyond the BattleBox (USA).zip,BattleBots - Beyond the BattleBox,us,4635,87
BattleBots - Design & Destroy (USA).zip,Battlebots - Design And Destroy,us,78334,77
Battletoads (USA) (Proto).zip,Battletoads,us,83222,55
BB Ball (Japan).zip,BB Ball,jp,83223,
Beast Shooter - Mezase Beast King! (Japan).zip,Beast Shooter - Mezase Beast King!,jp,83226,85
"Bee Game, The (USA).zip","Bee Game, The",us,84777,72
"Berenstain Bears and the Spooky Old Tree, The (USA).zip","Berenstain Bears And The Spooky Old Tree, The",us,4665,86
Best Play Pro Yakyuu (Japan).zip,Best Play Pro Yakyuu,jp,83229,77
Beyblade G-Revolution (USA).zip,Beyblade - Grevolution,us,3977,72
Beyblade V-Force - Ultimate Blader Jam (USA).zip,Beyblade V-Force - Ultimate Blader Jam,us,4048,88
"Bible Game, The (USA).zip","Bible Game, The",us,4425,75
Big Mutha Truckers (USA).zip,Big Mutha Truckers,us,4554,78
Bionicle (USA).zip,Bionicle,us,4096,62
"Bionicle - Matoran Adventures (USA, Europe) (En,Fr,De,Es,It,Nl,Sv,Da).zip",Bionicle - Matoran Adventures,"us,eu",83237,57
Bionicle - Maze of Shadows (USA).zip,Bionicle - Maze Of Shadows,us,4349,81
"Bionicle Heroes (USA) (En,Fr,De,Es,It,Da).zip",Bionicle Heroes,us,4130,50
bit Generations - Boundish (Japan) (En).zip,Bit Generations - Boundish,jp,83239,72
bit Generations - Coloris (Japan) (En).zip,Bit Generations - Coloris,jp,83240,72
bit Generations - Dialhex (Japan) (En).zip,Bit Generations - Dialhex,jp,83241,72
bit Generations - Digidrive (Japan) (En).zip,Bit Generations - Digidrive,jp,83242,73
bit Generations - Dotstream (Japan) (En).zip,Bit Generations - Dotstream,jp,83243,73
bit Generations - Orbital (Japan) (En).zip,Bit Generations - Orbital,jp,83244,72
bit Generations - Soundvoyager (Japan) (En).zip,Bit Generations - Soundvoyager,jp,83245,75
Black Belt Challenge (Europe).zip,Black Belt Challenge,eu,83246,75
Black Black - Bura Bura (Japan).zip,Black Black - Bura Bura,jp,83247,79
Black Matrix Zero (Japan).zip,Black Matrix Zero,jp,83248,74
Blackthorne (USA).zip,Blackthorne,us,4327,69
Blades of Thunder (USA).zip,Blades Of Thunder,us,83249,73
Bleach Advance - Kurenai ni Somaru Soul Society (Japan).zip,Bleach Advance - Kurenai ni Somaru Soul Society,jp,4079,
Blender Bros. (USA).zip,Blender Bros.,us,83251,72
Blue Angelo - Angels from the Shrine (Europe) (Proto 2).zip,Blue Angelo - Angels From The Shrine,eu,154966,72
BMX Trick Racer (USA).zip,Bmx Trick Racer,us,83252,65
Board Game Classics (USA).zip,Board Game Classics,us,83253,79
Boboboubo Boubobo - 9 Kyoku Senshi Gag Yuugou (Japan).zip,Boboboubo Boubobo - 9 Kyoku Senshi Gag Yuugou,jp,83254,88
Boboboubo Boubobo - Bakutou Hajike Taisen (Japan).zip,Boboboubo Boubobo - Bakutou Hajike Taisen,jp,83255,87
