path,ssName,ssRegion,ssId,confidence
Blackthorne (USA).zip,Blackthorne,us,2329,
BlaZeon - The Bio-Cyborg Challenge (USA).zip,Blazeon - The Bio-cyborg Challenge,us,18931,82
Block Kuzushi (Japan).zip,Block Kuzushi,jp,38620,68
"Blue Crystalrod, The (Japan).zip","Blue Crystalrod, The",jp,2939,77
"Blues Brothers, The (USA).zip","Blues Brothers, The",us,2527,79
Bobby's World (USA) (Proto).zip,Bobby's World,us,38621,59
Bomber Man B-Daman (Japan).zip,Bomber Man B-daman,jp,38623,71
Bonkers (USA).zip,Bonkers,us,2662,58
Boogerman - A Pick and Flick Adventure (USA).zip,Boogerman - A Pick And Flick Adventure,us,2459,86
Bounty Sword (Japan).zip,Bounty Sword,jp,2741,67
Boxing Legends of the Ring (USA).zip,Boxing Legends Of The Ring,us,2683,77
Brain Lord (USA).zip,Brain Lord,us,2358,67
"Brainies, The (USA).zip","Brainies, The",us,2704,72
Bram Stoker's Dracula (USA).zip,Bram Stoker's Dracula,us,2345,81
Brandish 2 - Expert (Japan).zip,Brandish 2 - Expert,jp,2573,76
Brandish 2 - The Planet Buster (Japan).zip,Brandish 2 - The Planet Buster,jp,192453,83
Brandish (USA).zip,Brandish,us,2495,62
Brawl Brothers (USA).zip,Brawl Brothers,us,2483,74
BreakThru! (USA).zip,Breakthru!,us,2838,60
Breath of Fire (USA).zip,Breath Of Fire,us,2217,
Breath of Fire II (USA).zip,Breath Of Fire 2,us,2188,65
Brett Hull Hockey 95 (USA).zip,Brett Hull Hockey 95,us,2885,80
Brett Hull Hockey (USA).zip,Brett Hull Hockey,us,94369,77
"Bronkie the Bronchiasaurus (USA) (En,Es).zip",Bronkie The Bronchiasaurus,us,18932,71
Brunswick World Tournament of Champions (USA).zip,Brunswick World Tour Of Champions,us,2904,78
Brutal - Paws of Fury (USA).zip,Brutal - Paws Of Fury,us,2684,77
BS-X - Sore wa Namae o Nusumareta Machi no Monogatari (Japan) (Rev 1).zip,BS-X - Sore wa Namae o Nusumareta Machi no Monogatari,jp,38668,
Bubsy II (USA).zip,Bubsy 2,us,2427,48
Bubsy in - Claws Encounters of the Furred Kind (USA).zip,Bubsy In - Claws Encounters Of The Furred Kind,us,2411,84
"Bug's Life, A (World) (Unl) (Pirate).zip",Super Drift Out - World Rally Championships,wor,65061,41
Bugs Bunny - Rabbit Rampage (USA).zip,Bugs Bunny - Rabbit Rampage,us,2521,84
Bulls vs Blazers and the NBA Playoffs (USA) (Rev 1).zip,Bulls Vs Blazers And The Nba Playoffs,us,2618,70
Burai - Hachigyoku no Yuushi Densetsu (Japan).zip,Burai - Hachigyoku No Yshi Densetsu,jp,19008,81
Bushi Seiryuuden - Futari no Yuusha (Japan).zip,Bushi Seiryden - Futari No Ysha,jp,18933,77
Bust-A-Move (USA).zip,Bust-A-Move,us,2530,
Cacoma Knight in Bizyland (USA).zip,Cacoma Knight In Bizyland,us,2759,80
Cal Ripken Jr. Baseball (USA).zip,Cal Ripken Jr. Baseball,us,2894,82
California Games II (USA).zip,California Games 2,us,2571,72
Cannon Fodder (Europe).zip,Cannon Fodder,eu,2581,67
Capcom's MVP Football (USA).zip,Capcom's Mvp Football,us,19009,73
Capcom's Soccer Shootout (USA).zip,Soccer Shootout,us,2334,61
Captain America and the Avengers (USA).zip,Captain America And The Avengers,us,2628,81
Captain Commando (USA).zip,Captain Commando,us,2449,76
"Captain Novolin (USA) (En,Fr,Es).zip",Captain Novolin,us,2620,59
Captain Tsubasa III - Koutei no Chousen (Japan).zip,Captain Tsubasa 3 - Koutei No Chousen,jp,2403,80
Captain Tsubasa IV - Pro no Rival-tachi (Japan).zip,Captain Tsubasa 4 - Pro No Rival-tachi,jp,94366,81
Captain Tsubasa J - The Way to World Youth (Japan).zip,Captain Tsubasa J,jp,2311,
Captain Tsubasa V - Hasha no Shougou Campione (Japan).zip,Captain Tsubasa 5 - Hasha No Shougou Campione,jp,2388,84
Caravan Shooting Collection (Japan) (En).zip,Caravan Shooting Collection,jp,38669,76
Carrier Aces (USA).zip,Carrier Aces,us,2778,71
Casper (Japan).zip,Casper (Japan),jp,202465,88
Casper (USA).zip,Casper,us,2512,
Cassette Kensaki - NUS-you S Cassette (Japan) (En).zip,,jp,,
Castlevania - Dracula X (USA).zip,Akumajou Dracula X,us,2182,
CB Chara Wars - Ushinawareta Gag (Japan).zip,Cb Chara Wars - Ushinawareta Gag,jp,38670,82
"Champions - World Class Soccer (USA) (En,Fr,De,Es).zip",Champions World Class Soccer,us,2757,68
Championship Pool (USA).zip,Championship Pool,us,2903,77
"Championship Soccer '94 (USA) (En,Fr,De,It).zip",Championship Soccer '94,us,2663,
