path,ssName,ssRegion,ssId,confidence
"Prince of Persia (USA, Europe) (Beta).zip",Prince Of Persia,"us,eu",12888,88
"Pro Yakyuu '91, The (Japan).zip","Pro Yakyuu '91, The",jp,65840,97
Pro Yakyuu GG League '94 (Japan).zip,Pro Yakyuu Gg League '94,jp,65841,94
Pro Yakyuu GG League (Japan).zip,Pro Yakyuu Gg League,jp,65842,93
Psychic World (Japan) (En).zip,Psychic World,jp,13034,93
"Psychic World (USA, Europe, Brazil).zip",Psychic World,,13034,96
"Putt & Putter (Japan, Korea).zip",Putt And Putter,,13053,83
"Putt & Putter (USA, Europe, Brazil).zip",Putt And Putter,,13053,83
"Puyo Puyo (Japan) (En,Ja).zip",Puyo Puyo,jp,65843,90
Puyo Puyo Tsuu (Japan).zip,Puyo Puyo Tsuu,jp,65844,97
Puzzle & Action - Ichidanto-R (Japan).zip,Puzzle And Action - Ichidant-r,jp,65668,87
Puzzle & Action - Tanto-R (Japan).zip,Puzzle And Action - Tant-r,jp,65845,85
Puzzle Bobble (Japan).zip,Puzzle Bobble,jp,12998,96
"Quest for the Shaven Yak Starring Ren Hoek & Stimpy (USA, Europe).zip",Quest For The Shaven Yak Starring Ren Hoek And Stimpy,"us,eu",13058,91
"Quiz Gear Fight!!, The (Japan).zip","Quiz Gear Fight!!, The",jp,46314,98
R.B.I. Baseball '94 (USA).zip,R.b.i. Baseball '94,us,65846,87
R.C. Grand Prix (USA).zip,R.c. Grand Prix,us,46300,90
Rastan Saga (Japan).zip,Rastan Saga,jp,13002,96
"Revenge of Drancon (USA, Brazil).zip",Revenge of Drancon,,12966,
Riddick Bowe Boxing (Japan).zip,Riddick Bowe Boxing,jp,13054,97
Riddick Bowe Boxing (USA).zip,Riddick Bowe Boxing,us,13054,97
"Rise of the Robots (USA, Europe).zip",Rise Of The Robots,"us,eu",12945,86
Ristar ~ Ristar - The Shooting Star (World).zip,Ristar ~ Ristar - The Shooting Star,wor,12916,
Road Rash (Europe).zip,Road Rash,eu,12922,95
Road Rash (USA).zip,Road Rash,us,12922,95
RoboCop 3 (World).zip,Robocop 3,wor,12979,84
"RoboCop versus The Terminator (USA, Europe).zip",Robocop Versus The Terminator,"us,eu",12907,92
Royal Stone - Hirakareshi Toki no Tobira (Japan).zip,Royal Stone - Hirakareshi Toki No Tobira,jp,65847,96
Ryuukyuu (Japan).zip,,jp,,
Samurai Shodown (USA).zip,Samurai Shodown,us,12938,97
Samurai Spirits (Japan).zip,Samurai Spirits,jp,12938,
Scratch Golf (Japan).zip,Scratch Golf,jp,71583,96
Scratch Golf (USA).zip,Scratch Golf,us,71583,96
SD Gundam - Winner's History (Japan).zip,Sd Gundam Winner's History,jp,71584,91
Sega Game Pack 4 in 1 (Europe).zip,Sega Game Pack 4 In 1,eu,13004,93
Sega Game Pack 4 in 1 (Europe) (Beta).zip,Sega Game Pack 4 In 1,eu,13004,91
Sensible Soccer - European Champions (Europe).zip,Sensible Soccer - European Champions,eu,13026,99
Shadam Crusader - Harukanaru Oukoku (Japan).zip,Shadam Crusader - Harukanaru Oukoku,jp,12928,
Shanghai II (Japan).zip,Shanghai 2,jp,71585,82
Shanghai II (Japan) (Rev 1).zip,Shanghai 2,jp,71585,78
Shaq Fu (USA).zip,Shaq Fu,us,71586,93
Shikinjou (Japan).zip,Shikinjoh,jp,71587,84
"Shining Force Gaiden - Ensei, Jashin no Kuni e (Japan).zip",Shining Force Gaiden - Ensei Jashin No Kuni E,jp,12926,93
Shining Force Gaiden - Final Conflict (Japan).zip,Shining Force Gaiden - Final Conflict,jp,12929,99
Shining Force Gaiden II - Jashin no Kakusei (Japan).zip,Shining Force Gaiden II - Jashin no Kakusei,jp,12871,
Shining Force II - The Sword of Hajya (USA).zip,Shining Force II - The Sword of Hajya,us,12871,
Shinobi II - The Silent Fury (World).zip,Shinobi 2 - The Silent Fury,wor,12934,93
Side Pocket (USA).zip,Side Pocket,us,13055,96
"Simpsons, The - Bart vs. the Space Mutants (USA, Europe).zip","Simpsons - Bart Vs The Space Mutants, The","us,eu",12869,83
"Simpsons, The - Bart vs. the World ~ Bart World (World).zip","Simpsons - Bart Vs The World, The",wor,13019,67
"Simpsons, The - Bartman Meets Radioactive Man (USA).zip","Simpsons - Bartman Meets Radioactive Man, The",us,65819,90
Skweek (Japan).zip,Skweek,jp,12923,
"Slider (USA, Europe).zip",Slider,"us,eu",12923,92
"Smurfs Travel the World, The (Europe) (En,Fr,De,Es).zip","Smurfs Travel The World, The",eu,71588,93
"Smurfs, The (Europe) (En,Fr,De,Es).zip",Smurfs,eu,12889,
Solitaire FunPak (USA).zip,Solitaire Funpak,us,13066,91
"Solitaire Poker (USA, Europe).zip",Solitaire Poker,"us,eu",13068,97
Sonic & Tails 2 (Japan).zip,Sonic & Tails 2,jp,12878,
Sonic & Tails (Japan) (En).zip,Sonic & Tails,jp,12873,
Sonic & Tails (Japan) (En) (Sample).zip,,,,
"Sonic Chaos (USA, Europe, Brazil).zip",Sonic Chaos,,12873,96
Sonic Drift (Japan) (En).zip,Sonic Drift,jp,12880,92
Sonic Drift (Japan) (En) (Sample).zip,Sonic Drift,jp,12880,88
Sonic Drift Racing ~ Sonic Drift 2 (World).zip,Sonic Drift Racing,wor,12899,68
Sonic Labyrinth (World).zip,Sonic Labyrinth,wor,12908,97
"Sonic Spinball (USA, Europe).zip",Sonic Spinball,"us,eu",12917,97
Sonic The Hedgehog 2 (World).zip,Sonic The Hedgehog 2,wor,12853,98
Sonic The Hedgehog 2 (World) (Auto Demo).zip,Sonic The Hedgehog 2,wor,12853,95
"Sonic The Hedgehog (Japan, Europe, Brazil) (Rev 1).zip",Sonic The Hedgehog,"us,jp",12856,95
"Sonic The Hedgehog (Japan, USA).zip",Sonic The Hedgehog,"us,jp",12856,
"Sonic The Hedgehog (Japan, USA) (Proto).zip",Sonic The Hedgehog,"us,jp",12856,95
"Sonic The Hedgehog - Triple Trouble (USA, Europe).zip",Sonic The Hedgehog - Triple Trouble,"us,eu",12878,99
Soukoban (Japan).zip,Soukoban,jp,13020,94
Space Harrier (World).zip,Space Harrier,wor,12953,96
"Spider-Man (USA, Europe).zip",Spider-Man,"us,eu",12997,95
"Spider-Man - Return of the Sinister Six (USA, Europe).zip",Spider-man - Return Of The Sinister Six,"us,eu",12980,91
Spider-Man - X-Men - Arcade's Revenge (USA).zip,Spider-man And The X-men - Arcade's Revenge,us,12949,84
Spirou (Europe) (Proto).zip,Spirou,eu,71589,86
Sports Illustrated - Championship Football & Baseball (USA).zip,Sports Illustrated Championship Football And Baseball,us,71590,93
Sports Trivia (USA).zip,Sports Trivia,us,71591,96
Sports Trivia - Championship Edition (USA).zip,Sports Trivia - Championship Edition,us,71592,99
Sports Trivia - Championship Edition (USA) (Beta).zip,Sports Trivia - Championship Edition,us,71592,97
Star Trek - The Next Generation - The Advanced Holodeck Tutorial (USA).zip,Star Trek - The Next Generation - The Advanced Holodeck Tutorial,us,71593,99
Star Trek Generations - Beyond the Nexus (USA).zip,Star Trek - Generations - Beyond The Nexus,us,13028,94
Star Wars (Europe).zip,Star Wars,eu,12875,95
"Star Wars (USA, Europe).zip",Star Wars,"us,eu",12875,95
Stargate (World).zip,Stargate,wor,46304,94
Street Battle (USA) (Proto) (Unl).zip,Street Battle,us,65672,
Street Hero (USA) (Proto 1).zip,Street Hero,us,71594,92
Street Hero (USA) (Proto 2).zip,Street Hero,us,71594,92
"Striker (Europe) (En,Fr,De,Es,It).zip",Striker,eu,71595,88
Super Battletank (USA).zip,Super Battletank,us,71596,97
Super Columns (Japan).zip,Super Columns,jp,71597,96
"Super Columns (USA, Europe).zip",Super Columns,"us,eu",71597,96
Super Golf (Japan).zip,Super Golf,jp,71598,95
Super Golf (USA).zip,Super Golf,us,71598,95
"Super Kick Off (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv).zip",Super Kick Off,eu,13056,93
Super Momotarou Dentetsu III (Japan).zip,Super Momotarou Dentetsu 3,jp,71599,91
"Super Monaco GP (Japan, Korea).zip",Super Monaco Gp,,12963,90
"Super Monaco GP (USA, Europe, Brazil).zip",Super Monaco Gp,,12963,90
"Super Off Road (USA, Europe).zip",Super Off Road,"us,eu",12921,97
"Super Off Road (USA, Europe) (Beta).zip",Super Off Road,"us,eu",12921,93
Super Smash T.V. (World).zip,Super Smash T.V.,wor,13027,97
"Super Space Invaders (USA, Europe).zip",Super Space Invaders,"us,eu",13010,98
"Super Star Wars - Return of the Jedi (USA, Europe).zip",Super Star Wars - Return Of The Jedi,"us,eu",12874,93
Superman - The Man of Steel (Europe).zip,Superman - The Man Of Steel,eu,71600,95
Superman - The Man of Steel (Europe) (Beta).zip,Superman - The Man Of Steel,eu,71600,93
"Surf Ninjas (USA, Europe, Brazil).zip",Surf Ninjas,,71601,96
Sylvan Tale (Japan).zip,Sylvan Tale,jp,71602,96
T2 - The Arcade Game (Japan) (En).zip,T2 - The Arcade Game,jp,12988,95
"T2 - The Arcade Game (USA, Europe).zip",T2 - The Arcade Game,"us,eu",12988,98
"Tails Adventure ~ Tails Adventures (World) (En,Ja).zip",Tails Adventure,wor,12891,59
Tails no Skypatrol (Japan).zip,Tails' Skypatrol,jp,12995,86
Taisen Mahjong HaoPai 2 (Japan).zip,Taisen Mahjong Haopai 2,jp,71604,94
Taisen Mahjong HaoPai (Japan).zip,Taisen Mahjong Haopai,jp,71603,93
Taisen-gata Daisenryaku G (Japan).zip,Taisen-gata Daisenryaku G,jp,13040,98
Taito Chase H.Q. (Japan).zip,Taito Chase H.Q,jp,12967,94
"TaleSpin (USA, Europe, Brazil).zip",Talespin,,12969,82
Tama & Friends - 3 Choume Kouen Tamalympic (Japan).zip,Tama And Friends 3 Choume Kouen - Tamalympic,jp,71605,90
Tarot no Yakata (Japan).zip,Tarot no Yakata,jp,71606,
Tarzan - Lord of the Jungle (Europe).zip,Tarzan - Lord Of The Jungle,eu,71607,91
Tatakae! Pro Yakyuu Twin League (Japan).zip,Tatakae! Pro Yakyuu Twin League,jp,71608,98
"Taz in Escape from Mars (USA, Europe).zip",Taz In Escape From Mars,"us,eu",13011,89
"Taz-Mania (USA, Europe, Brazil).zip",Taz-mania,,46305,84
Tempo Jr. (World).zip,Tempo Jr.,wor,46306,95
"Tengen World Cup Soccer (USA, Europe).zip",Tengen World Cup Soccer,"us,eu",65680,98
Terminator 2 - Judgment Day (World).zip,Terminator 2 - Judgment Day,wor,12903,98
"Terminator, The (USA, Europe).zip","Terminator, The","us,eu",12954,97
Tesserae (USA).zip,Tesserae,us,46307,94
"Tintin in Tibet (Europe) (En,Fr,De,Es,Nl,Sv).zip",Tintin Au Tibet,eu,12866,81
"Tom and Jerry - The Movie (Japan, Brazil).zip",Tom And Jerry - The Movie,,13021,94
"Tom and Jerry - The Movie (USA, Europe).zip",Tom And Jerry - The Movie,"us,eu",13021,94
Torarete Tamaruka (Japan).zip,Torarete Tamaruka,jp,71610,97
True Lies (World).zip,True Lies,wor,13005,95
"Ultimate Soccer (Japan, Europe, Brazil) (En,Fr,De,Es,It).zip",Ultimate Soccer,,13014,94
Urban Strike (USA).zip,Urban Strike,us,12981,96
Vampire - Master of Darkness (USA).zip,Master Of Darkness,us,12977,72
"Virtua Fighter Animation (USA, Europe).zip",Virtua Fighter Animation,"us,eu",12993,98
Virtua Fighter Mini (Japan).zip,Virtua Fighter Mini,jp,12993,
"VR Troopers (USA, Europe, Brazil).zip",VR Troopers,,46301,96
Wagyan Land (Japan).zip,Wagyan Land,jp,71611,96
Wheel of Fortune (USA).zip,Wheel Of Fortune,us,13060,91
WildSnake (USA) (Proto).zip,Wild Snake,us,78379,86
Wimbledon (World).zip,Wimbledon,wor,12982,95
"Winter Olympics (Japan) (En,Fr,De,Es,It,Pt,Sv,No).zip",Winter Olympics,jp,13006,94
"Winter Olympics (USA, Europe) (En,Fr,De,Es,It,Pt,Sv,No).zip",Winter Olympics,"us,eu",13006,94
Wizard Pinball (Europe).zip,Wizard Pinball,eu,71612,97
Wolfchild (Europe).zip,Wolfchild,eu,13007,95
Wonder Boy (Europe).zip,Wonder Boy,eu,12966,95
Wonder Boy (Japan).zip,Wonder Boy,jp,12966,95
Wonder Boy - The Dragon's Trap (Europe).zip,Wonder Boy - The Dragon's Trap,eu,12870,98
Wonder Boy III - The Dragon's Trap (Europe) (Beta).zip,Wonder Boy - The Dragon's Trap,eu,12870,91
Woody Pop (Japan) (En).zip,Woody Pop,jp,13057,90
"Woody Pop (USA, Europe, Brazil).zip",Woody Pop,,13057,95
"World Class Leaderboard Golf ~ World Class Leader Board (USA, Europe).zip",World Class Leader Board,"us,eu",13069,60
"World Cup USA 94 (USA, Europe) (En,Fr,De,Es,It,Nl,Pt,Sv).zip",World Cup Usa 94,"us,eu",12994,82
World Derby (Japan).zip,World Derby,jp,71614,96
World Series Baseball '95 (USA).zip,World Series Baseball '95,us,97406,
World Series Baseball (USA).zip,,,,
World Series Baseball (USA) (Rev 1).zip,World Series Baseball,us,71617,95
"WWF Raw (USA, Europe).zip",Wwf Raw,"us,eu",46308,67
"WWF Wrestlemania - Steel Cage Challenge (USA, Europe).zip",Wwf Wrestlemania Steel Cage Challenge,"us,eu",71615,91
X-Men (USA).zip,X-men,us,97405,73
"X-Men - Gamemaster's Legacy (USA, Europe).zip",X-men - Gamemaster's Legacy,"us,eu",46313,95
X-Men - Mojo World (USA).zip,X-men - Mojo World,us,13012,92
Yogi Bear in Yogi Bear's Goldrush (Europe) (Proto).zip,Yogi Bear in Yogi Bear's Goldrush,eu,46310,97
Yu Yu Hakusho - Horobishimono no Gyakushuu (Japan).zip,Yu Yu Hakusho - Horobishimono No Gyakushuu,jp,46311,96
Yu Yu Hakusho II - Gekitou! Nanakyou no Tatakai (Japan).zip,Yu Yu Hakusho 2 - Gekitou! Nanakyou No Tatakai,jp,46312,94
Zan Gear (Japan).zip,Zan Gear,jp,46309,94
Zool - Ninja of the 'Nth' Dimension (Europe).zip,Zool - Ninja of the Nth Dimension,eu,13013,96
Zool - Ninja of the 'Nth' Dimension (USA).zip,Zool - Ninja of the Nth Dimension,us,13013,96
Zool no Yume Bouken (Japan).zip,Zool no Yume Bouken,jp,13013,
Zoop (USA).zip,Zoop,us,13070,89
Zoop (USA) (Beta).zip,Zoop,us,13070,80
