path,ssName,ssRegion,ssId,confidence
Data-Navi Pro Yakyuu 2 (Japan).zip,Data-navi Pro Yakyuu 2,jp,82083,75
Data-Navi Pro Yakyuu (Japan).zip,Data-navi Pro Yakyuu,jp,82082,
"Dave Mirra Freestyle BMX (USA, Europe).zip",Dave Mirra Freestyle Bmx,"us,eu",36896,67
"David Beckham Soccer (Europe) (En,Fr,De,Es,It).zip",David Beckham Soccer,eu,36897,57
"David O'Leary's Total Soccer 2000 (Europe) (En,Fr,De,Es,It,Nl).zip",Total Soccer 2000,eu,82895,41
Dear Daniel no Sweet Adventure - Kitty-chan o Sagashite (Japan) (SGB Enhanced) (GB Compatible).zip,Dear Daniel No Sweet Adventure - Kitty-chan O Sagashite,jp,82085,69
Deer Hunter (USA).zip,Deer Hunter,us,82086,69
Deja Vu I & II - The Casebooks of Ace Harding (USA).zip,Deja Vu 1 And 2 - The Casebooks Of Ace Harding,us,37051,79
Dejiko no Mahjong Party (Japan).zip,Dejiko No Mahjong Party,jp,82089,76
"Denki Blocks! (Europe) (En,Fr,De,Es,It).zip",Denki Blocks!,eu,37052,46
Densha de Go! 2 (Japan).zip,Densha De Go! 2,jp,37053,67
Densha de Go! (Japan).zip,Densha de Go!,jp,36898,
"Dexter's Laboratory - Robot Rampage (USA, Europe).zip",Dexter's Laboratory - Robot Rampage,"us,eu",36899,80
Dino Breeder 3 - Gaia Fukkatsu (Japan) (SGB Enhanced) (GB Compatible).zip,Dino Breeder 3 - Gaia Fukkatsu,jp,82092,58
Dino Breeder 4 (Japan) (SGB Enhanced) (GB Compatible).zip,Dino Breeder 4,jp,82093,
Dinosaur (USA).zip,Dinosaur,us,82094,62
"Dinosaur'us (Europe) (En,Fr,De,Es,It,Nl).zip",Dinosaur'us,eu,82095,40
Diva Starz - Mall Mania (USA).zip,Diva Starz - Mall Mania,us,36904,82
Dogz (USA).zip,Dogz,us,82106,
Dokapon! - Millennium Quest (Japan) (SGB Enhanced) (GB Compatible).zip,Dokapon! - Millennium Quest,jp,82108,56
Doki x Doki Sasete!! (Japan).zip,Doki X Doki Sasete!!,jp,82109,73
Dokidoki Densetsu - Mahoujin Guruguru (Japan).zip,Dokidoki Densetsu - Mahoujin Guruguru,jp,82110,86
"Donald Duck - Goin' Quackers (USA) (En,Fr,De,Es,It).zip",Donald Duck - Goin' Quackers,us,82101,67
"Donkey Kong Country (USA, Europe) (En,Fr,De,Es,It).zip",Donkey Kong Country,"us,eu",36905,52
Donkey Kong GB - Dinky Kong & Dixie Kong (Japan).zip,Donkey Kong Gb - Dinky Kong And Dixie Kong,jp,82113,81
Doraemon - Aruke Aruke Labyrinth (Japan) (GB Compatible).zip,Doraemon - Aruke Aruke Labyrinth,jp,82121,70
Doraemon - Kimi to Pet no Monogatari (Japan) (GB Compatible).zip,Doraemon - Kimi To Pet No Monogatari,jp,82122,68
Doraemon Kart 2 (Japan) (SGB Enhanced) (GB Compatible).zip,Doraemon Kart 2,jp,82114,
Doraemon Memories - Nobita no Omoide Daibouken (Japan) (GB Compatible).zip,Doraemon Memories - Nobita No Omoide Daibouken,jp,82115,75
Doraemon no Quiz Boy 2 (Japan).zip,Doraemon No Quiz Boy 2,jp,82117,75
Doraemon no Quiz Boy (Japan) (Rev 1).zip,Doraemon no Quiz Boy,jp,82116,
Doraemon no Study Boy - Gakushuu Kanji Game (Japan).zip,Doraemon No Study Boy - Gakushuu Kanji Game,jp,82118,86
Doraemon no Study Boy - Kanji Yomikaki Master (Japan).zip,Doraemon No Study Boy - Kanji Yomikaki Master,jp,82119,86
Doraemon no Study Boy - Kuku Game (Japan).zip,Doraemon No Study Boy - Kuku Game,jp,82120,82
Doug's Big Game (USA).zip,Doug's Big Game,us,82124,75
Dr. Rin ni Kiitemite! - Koi no Rin Fuusui (Japan).zip,Dr. Rin Ni Kiitemite! - Koi No Rin Fuusui,jp,82125,83
Dracula - Crazy Vampire (USA).zip,Dracula - Crazy Vampire,us,82126,82
Dragon Ball Z - Legendary Super Warriors (USA).zip,Dragon Ball Z - Les Guerriers Legendaires,us,82134,62
Dragon Dance (USA) (SGB Enhanced) (GB Compatible).zip,Dragon Dance,us,82135,
Dragon Tales - Dragon Adventures (USA).zip,Dragon Tales - Dragon Adventures,us,82142,86
Dragon Tales - Dragon Wings (USA).zip,Dragon Tales - Dragon Wings,us,82145,84
Dragon Warrior I & II (USA) (SGB Enhanced) (GB Compatible).zip,Dragon Warrior 1 And 2,us,37068,48
Dragon Warrior III (USA).zip,Dragon Warrior III,us,82137,
Dragon Warrior Monsters 2 - Cobi's Journey (USA) (SGB Enhanced) (GB Compatible).zip,Dragon Warrior Monsters 2 - Cobi's Journey,us,37070,67
Dragon Warrior Monsters 2 - Tara's Adventure (USA) (SGB Enhanced) (GB Compatible).zip,Dragon Warrior Monsters 2 - Tara's Adventure,us,37071,68
"Dragon Warrior Monsters (USA, Europe) (SGB Enhanced) (GB Compatible).zip",Dragon Warrior Monsters,"us,eu",82138,
"Dragon's Lair (USA, Europe) (En,Ja,Fr,De,Es,Zh).zip",Dragon's Lair,"us,eu",36906,
"Driver - You are the Wheelman (USA) (En,Fr,De,Es,It).zip",Driver - You Are The Wheelman,us,82149,64
Dropzone (Europe) (GB Compatible).zip,Dropzone,eu,36908,
DT - Lords of Genomes (Japan) (SGB Enhanced) (GB Compatible).zip,Dt - Lords Of Genomes,jp,82150,45
"Duke Nukem (USA) (En,Fr,De,Es,It).zip",Duke Nukem,us,36909,43
"Dukes of Hazzard, The - Racing for Home (USA).zip","Dukes Of Hazzard, The - Racing For Home",us,82152,84
Dungeon Savior (Japan) (SGB Enhanced) (GB Compatible).zip,Dungeon Savior,jp,82153,
DX Jinsei Game (Japan).zip,Dx Jinsei Game,jp,82154,65
DX Monopoly GB (Japan) (SGB Enhanced) (GB Compatible).zip,Dx Monopoly Gb,jp,82155,37
DynaMike (Europe) (Proto).zip,DynaMike,eu,82156,
E.T. - The Extra-Terrestrial - Digital Companion (USA).zip,E.t. The Extra Terrestrial - Digital Companion,us,82158,85
E.T. - The Extra-Terrestrial - Escape from Planet Earth (USA).zip,E.t. The Extra Terrestrial - Escape From Planet Earth,us,82161,85
E.T. - The Extra-Terrestrial and the Cosmic Garden (USA).zip,E.T. - The Extra-Terrestrial and the Cosmic Garden,us,82157,
