path,ssName,ssRegion,ssId,confidence
Major League Baseball featuring Ken Griffey Jr. (USA).zip,Major League Baseball Featuring Ken Griffey Jr,us,5584,87
Mario Golf (USA).zip,Mario Golf,us,5469,67
Mario Kart 64 (USA).zip,Mario Kart 64,us,5401,72
Mario no Photopie (Japan).zip,Mario No Photopie,jp,59950,70
Mario Party 2 (USA).zip,Mario Party 2,us,5429,72
Mario Party 3 (USA).zip,Mario Party 3,us,5432,72
Mario Party (USA).zip,Mario Party,us,5399,
Mario Tennis (USA).zip,Mario Tennis,us,5431,71
Mega Man 64 (USA).zip,Mega Man 64,us,5455,69
"Mia Hamm Soccer 64 (USA) (En,Es).zip",Mia Hamm Soccer 64,us,59515,
Mickey's Speedway USA (USA).zip,Mickey's Speedway Usa,us,5486,73
Micro Machines 64 Turbo (USA).zip,Micro Machines 64 Turbo,us,5493,82
Midway's Greatest Arcade Hits - Volume 1 (USA).zip,Midway's Greatest Arcade Hits - Volume 1,us,5612,89
Mike Piazza's Strike Zone (USA).zip,Mike Piazza's Strike Zone,us,5722,83
Milo's Astro Lanes (USA).zip,Milo's Astro Lanes,us,5704,78
Mini Racers (USA) (Ja) (Proto).zip,Mini Racers,us,65251,49
Mischief Makers (USA) (Rev 1).zip,Mischief Makers,us,5488,62
Mission - Impossible (USA).zip,Mission - Impossible,us,5443,80
Monaco Grand Prix (USA).zip,Monaco Grand Prix,us,5616,
Monopoly (USA).zip,Monopoly,us,5630,62
Monster Truck Madness 64 (USA).zip,Monster Truck Madness 64,us,5646,83
Morita Shougi 64 (Japan).zip,Morita Shougi 64,jp,65252,73
Mortal Kombat 4 (USA).zip,Mortal Kombat 4,us,5457,75
Mortal Kombat Mythologies - Sub-Zero (USA).zip,Mortal Kombat Mythologies - Sub-zero,us,5451,85
Mortal Kombat Trilogy (USA) (Rev 2).zip,Mortal Kombat Trilogy,us,5423,70
MRC - Multi-Racing Championship (USA).zip,Mrc - Multi Racing Championship,us,5583,78
Ms. Pac-Man - Maze Madness (USA).zip,Ms. Pac-man - Maze Madness,us,5592,81
Mystical Ninja Starring Goemon (USA).zip,Mystical Ninja Starring Goemon,us,5526,86
Nagano Winter Olympics '98 (USA).zip,Nagano Winter Olympics '98,us,5639,84
Namco Museum 64 (USA).zip,Namco Museum 64,us,5593,75
NASCAR 99 (USA).zip,NASCAR 99,us,5667,
NASCAR 2000 (USA).zip,Nascar 2000,us,5714,38
NBA Courtside 2 featuring Kobe Bryant (USA).zip,NBA Courtside 2 featuring Kobe Bryant,us,5711,88
NBA Hangtime (USA).zip,Nba Hang Time,us,5588,51
NBA in the Zone 2000 (USA).zip,Nba In The Zone 2000,us,5710,64
NBA in the Zone '98 (USA).zip,NBA in the Zone '98,us,5705,
NBA in the Zone '99 (USA).zip,NBA in the Zone '99,us,5724,
NBA Jam 99 (USA).zip,Nba Jam 99,us,5609,53
NBA Jam 2000 (USA).zip,Nba Jam 2000,us,5598,59
"NBA Live 99 (USA) (En,Fr,De,Es,It).zip",Nba Live 99,us,5642,37
"NBA Live 2000 (USA) (En,Fr,De,Es).zip",Nba Live 2000,us,5581,44
NBA Showtime - NBA on NBC (USA).zip,Nba Showtime - Nba On Nbc,us,5703,60
Neon Genesis Evangelion (Japan).zip,Neon Genesis Evangelion,jp,5543,79
"New Tetris, The (USA).zip","New Tetris, The",us,5559,75
NFL Blitz 2000 (USA) (Rev 1).zip,Nfl Blitz 2000,us,5727,52
NFL Blitz 2001 (USA).zip,Nfl Blitz 2001,us,5731,63
