system,path,name,ssId,region,desc,rating,releasedate,developer,publisher,genre,players,3dboxes,physicalmedia,marquees,videos,screenshots,titlescreens,fanarts
gb,"Game of Harmony, The (USA).zip",Yes,70817,us,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Gamera - Daikaijuu Kuuchuu Kessen (Japan) (SGB Enhanced).zip,Yes,67890,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,GameShark (USA) (Unl).zip,,,us,,,,,,,,,,,,,,
gb,Ganbare Goemon - Sarawareta Ebisumaru (Japan).zip,Yes,67897,jp,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Ganso!! Yancha Maru (Japan).zip,Yes,67902,jp,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,"Gargoyle's Quest (USA, Europe).zip",Yes,3029,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,"Gauntlet II (USA, Europe).zip",Yes,3144,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,GB Genjin Land - Viva! Chikkun Oukoku (Japan).zip,Yes,67943,jp,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,GB Pachi-Slot Hisshouhou! Jr. (Japan).zip,Yes,67949,jp,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,GBKiss Mini Games (Japan).zip,Yes,67992,jp,,,,Yes,Yes,,Yes,,Yes,Yes,,Yes,,
gb,"Gear Works (USA, Europe).zip",Yes,68332,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Gegege no Kitarou - Youkai Souzoushu Arawaru! (Japan) (SGB Enhanced).zip,Yes,68333,jp,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Gekitou Power Modeller (Japan) (SGB Enhanced).zip,Yes,68335,jp,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Gem Gem (Japan).zip,Yes,68336,jp,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Genjin Collection (Japan) (SGB Enhanced).zip,Yes,68340,jp,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,
gb,Genjin Cottsu (Japan) (SGB Enhanced).zip,Yes,68341,jp,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Genki Bakuhatsu Gambaruger (Japan).zip,Yes,68343,jp,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,"George Foreman's KO Boxing (USA, Europe).zip",Yes,68346,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Gerry Anderson's Thunderbirds (Japan).zip,Yes,3390,jp,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,
gb,"Getaway, The - High Speed II (USA).zip",Yes,70826,us,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,"Ghostbusters II (USA, Europe).zip",Yes,3285,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,GI King! - Sanbiki no Yosouya (Japan).zip,Yes,68359,jp,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,"Ginga - Card & Puzzle Collection (Japan) (En,Ja).zip",Yes,68362,jp,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Go Go Ackman (Japan) (SGB Enhanced).zip,Yes,68367,jp,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Go! Go! Hitchhike (Japan) (SGB Enhanced).zip,Yes,68369,jp,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,,
gb,Go! Go! Tank (USA).zip,Yes,3599,us,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Goal! (USA).zip,Yes,68370,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,God Medicine - Fantasy Sekai no Tanjou (Japan).zip,Yes,68373,jp,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,God Medicine - Fukkokuban (Japan) (SGB Enhanced).zip,Yes,68374,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,"Godzilla (USA, Europe).zip",Yes,2982,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Golf (World).zip,,,wor,,,,,,,,,,,,,,
gb,Goukaku Boy GOLD - Shikakui Atama o Maruku Suru - Joushiki no Sho (Japan) (IE Institute).zip,,,jp,,,,,,,,,,,,,,
gb,Goukaku Boy GOLD - Shikakui Atama o Maruku Suru - Kanji no Tatsujin (Japan) (IE Institute).zip,,,jp,,,,,,,,,,,,,,
gb,Goukaku Boy GOLD - Shikakui Atama o Maruku Suru - Keisan no Tatsujin (Japan) (IE Institute).zip,,,jp,,,,,,,,,,,,,,
gb,Goukaku Boy GOLD - Shikakui Atama o Maruku Suru - Nanmon no Sho (Japan).zip,,,jp,,,,,,,,,,,,,,
gb,Goukaku Boy GOLD - Shikakui Atama o Maruku Suru - Zukei no Tatsujin (Japan).zip,,,jp,,,,,,,,,,,,,,
gb,Goukaku Boy Series - 99 Nendo Ban Eitango Center 1500 (Japan).zip,,,jp,,,,,,,,,,,,,,
gb,Goukaku Boy Series - Eijukugo Target 1000 (Japan).zip,,,jp,,,,,,,,,,,,,,
gb,Goukaku Boy Series - Eiken 2kyuu Level no Kaiwa Hyougen 333 (Japan).zip,,,jp,,,,,,,,,,,,,,
gb,Goukaku Boy Series - Eitango Target 1900 (Japan).zip,,,jp,,,,,,,,,,,,,,
gb,Goukaku Boy Series - Gakken - Kanyouku Kotowaza 210 (Japan).zip,,,jp,,,,,,,,,,,,,,
gb,Goukaku Boy Series - Gakken - Rekishi 512 (Japan).zip,,,jp,,,,,,,,,,,,,,
gb,Goukaku Boy Series - Gakken - Yojijukugo 288 (Japan) (Rev 1).zip,,,jp,,,,,,,,,,,,,,
gb,Goukaku Boy Series - Kirihara Shoten Hinshutsu Eibunpou Gohou Mondai 1000 (Japan).zip,,,jp,,,,,,,,,,,,,,
gb,Goukaku Boy Series - Koukou Nyuushi Derujun - Chuugaku Eijukugo 350 (Japan).zip,,,jp,,,,,,,,,,,,,,
gb,Goukaku Boy Series - Koukou Nyuushi Derujun - Chuugaku Eitango 1700 (Japan).zip,,,jp,,,,,,,,,,,,,,
gb,Goukaku Boy Series - Koukou Nyuushi Derujun - Kanji Mondai no Seifuku (Japan).zip,,,jp,,,,,,,,,,,,,,
gb,Goukaku Boy Series - Koukou Nyuushi Derujun - Rekishi Nendai Anki Point 240 (Japan).zip,,,jp,,,,,,,,,,,,,,
gb,Goukaku Boy Series - Koukou Nyuushi Derujun - Rika Anki Point 250 (Japan).zip,,,jp,,,,,,,,,,,,,,
gb,Goukaku Boy Series - Nihonshi Target 201 (Japan).zip,,,jp,,,,,,,,,,,,,,
gb,Goukaku Boy Series - Shikakui Atama o Maruku Suru - Kokugo Battle Hen (Japan) (Imagineer).zip,,,jp,,,,,,,,,,,,,,
gb,Goukaku Boy Series - Shikakui Atama o Maruku Suru - Rika Battle Hen (Japan) (Imagineer).zip,,,jp,,,,,,,,,,,,,,
gb,Goukaku Boy Series - Shikakui Atama o Maruku Suru - Sansuu Battle Hen (Japan) (Imagineer).zip,,,jp,,,,,,,,,,,,,,
gb,Goukaku Boy Series - Shikakui Atama o Maruku Suru - Shakai Battle Hen (Japan) (Imagineer).zip,,,jp,,,,,,,,,,,,,,
gb,Goukaku Boy Series - Shikakui Atama o Maruku Suru - Suuji de Asobou Sansuu Hen (Japan) (Rev 1).zip,,,jp,,,,,,,,,,,,,,
gb,Goukaku Boy Series - Yamakawa Ichimonittou - Nihonshi B Yougo Mondaishuu (Japan).zip,,,jp,,,,,,,,,,,,,,
gb,Goukaku Boy Series - Yamakawa Ichimonittou - Sekaishi B Yougo Mondaishuu (Japan).zip,,,jp,,,,,,,,,,,,,,
gb,Goukaku Boy Series - Z Kai Kyuukyoku no Eigo Koubun 285 (Japan).zip,,,jp,,,,,,,,,,,,,,
gb,Goukaku Boy Series - Z Kai Kyuukyoku no Eijukugo 1017 (Japan).zip,,,jp,,,,,,,,,,,,,,
gb,Goukaku Boy Series - Z Kai Kyuukyoku no Eitango 1500 (Japan).zip,,,jp,,,,,,,,,,,,,,
gb,Goukaku Boy Series - Z Kai Reibun de Oboeru - Kyuukyoku no Kobun Tango (Japan).zip,,,jp,,,,,,,,,,,,,,
gb,Goukaku Boy Series - Z-Kai Reibun de Oboeru - Chuugaku Eitango 1132 (Japan).zip,,,jp,,,,,,,,,,,,,,
gb,Gradius - The Interstellar Assault (USA).zip,Yes,69492,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Grander Musashi RV (Japan) (SGB Enhanced).zip,Yes,68460,jp,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,
gb,Great Greed (USA).zip,Yes,68441,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,
gb,Gremlins 2 - The New Batch (World).zip,Yes,68451,wor,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,HAL Wrestling (USA).zip,Yes,3707,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Hammerin' Harry - Ghost Building Company (Europe).zip,Yes,3668,eu,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Harvest Moon GB (USA) (SGB Enhanced).zip,Yes,3204,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,"Hatris (Japan, USA).zip",Yes,68494,"us,jp",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Hayaoshi Quiz - Ouza Ketteisen (Japan) (SGB Enhanced).zip,Yes,68495,jp,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,
gb,Heavyweight Championship Boxing (USA).zip,Yes,68498,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Heiankyo Alien (USA).zip,Yes,68499,us,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Heisei Tensai Bakabon (Japan).zip,Yes,68501,jp,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Heracles no Eikou - Ugokidashita Kamigami (Japan).zip,Yes,68516,jp,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,"Hercules (USA, Europe) (SGB Enhanced).zip",Yes,3161,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Hero Shuugou!! Pinball Party (Japan).zip,Yes,68520,jp,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Hiden Inyou Kikouhou - Ca Da (Japan).zip,Yes,68537,jp,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Higashio Osamu Kanshuu Pro Yakyuu Stadium '91 (Japan).zip,Yes,68538,jp,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Higashio Osamu Kanshuu Pro Yakyuu Stadium '92 (Japan).zip,Yes,68539,jp,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,High Stakes Gambling (USA).zip,Yes,68542,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,"Hit the Ice - VHL - The Official Video Hockey League (USA, Europe).zip",Yes,68551,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Hitori de Dekirumon! - Cooking Densetsu (Japan).zip,Yes,68552,jp,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,"Home Alone 2 - Lost in New York (USA, Europe).zip",Yes,3593,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,"Home Alone (USA, Europe).zip",Yes,3370,"us,eu",Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Hon Shougi (Japan) (SGB Enhanced).zip,Yes,68568,jp,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,,
gb,Hong Kong (Japan).zip,Yes,3549,jp,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Honmei Boy (Japan).zip,Yes,68573,jp,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Honoo no Toukyuuji - Dodge Danpei (Japan).zip,Yes,68574,jp,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Hook (USA).zip,Yes,3261,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,
gb,Hudson Hawk (USA).zip,Yes,3489,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,
gb,"Humans, The (USA).zip",Yes,70836,us,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,"Hunchback of Notre Dame, The - 5 Foolishly Fun Topsy Turvy Games (USA, Europe) (SGB Enhanced).zip",Yes,68591,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,"Hunt for Red October, The (USA, Europe).zip",Yes,3229,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,
gb,"Hyper Black Bass '95 (Japan) (En,Ja).zip",Yes,68598,jp,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Hyper Lode Runner (World) (Rev 1).zip,Yes,3352,wor,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Ikari no Yousai 2 (Japan).zip,Yes,68611,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,In Your Face (USA).zip,Yes,68613,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,"Incredible Crash Dummies, The (USA, Europe).zip",Yes,3447,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,"Indiana Jones and the Last Crusade (USA, Europe).zip",Yes,68615,"us,eu",Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,"InfoGenius Productivity Pak - Berlitz French Translator (USA, Europe).zip",,,"us,eu",,,,,,,,,,,,,,
gb,"InfoGenius Productivity Pak - Berlitz Spanish Translator (USA, Europe).zip",,,"us,eu",,,,,,,,,,,,,,
gb,InfoGenius Productivity Pak - Frommer's Travel Guide (USA).zip,,,us,,,,,,,,,,,,,,
gb,InfoGenius Productivity Pak - Personal Organizer and Phone Book (USA).zip,,,us,,,,,,,,,,,,,,
gb,InfoGenius Productivity Pak - Spell Checker and Calculator (USA).zip,,,us,,,,,,,,,,,,,,
gb,Initial D Gaiden (Japan) (SGB Enhanced).zip,Yes,68632,jp,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,"International Superstar Soccer (USA, Europe) (SGB Enhanced).zip",Yes,68636,"us,eu",Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Ippatsu Gyakuten! DX Bakenou (Japan).zip,Yes,68641,jp,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,"Iron Man X-O Manowar in Heavy Metal (USA, Europe) (SGB Enhanced).zip",Yes,3448,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Ishida Yoshio Tsumego Paradise (Japan).zip,Yes,68650,jp,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Ishido - The Way of Stones (USA).zip,Yes,3700,us,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Itsudemo! Nyan to Wonderful (Japan) (SGB Enhanced).zip,Yes,68661,jp,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,
gb,J.League Big Wave Soccer (Japan) (SGB Enhanced).zip,Yes,69166,jp,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,J.League Fighting Soccer - The King of Ace Strikers (Japan).zip,Yes,68669,jp,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,J.League Live 95 (Japan) (SGB Enhanced).zip,Yes,68671,jp,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,J.League Winning Goal (Japan).zip,Yes,68673,jp,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,"Jack Nicklaus Golf (USA, Europe).zip",Yes,68674,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,"James Bond 007 (USA, Europe) (SGB Enhanced).zip",Yes,68679,"us,eu",Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Jankenman (Japan).zip,Yes,68682,jp,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Janshirou (Japan).zip,Yes,68685,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Janshirou II - Sekai Saikyou no Janshi (Japan).zip,Yes,68687,jp,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Jantaku Boy (Japan).zip,Yes,68688,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Jeep Jamboree - Off-Road Adventure (USA).zip,Yes,68690,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Jelly Boy (Europe).zip,Yes,3600,eu,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Jeopardy! (USA).zip,Yes,68693,us,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Jeopardy! - Platinum Edition (USA) (SGB Enhanced).zip,Yes,68697,us,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Jeopardy! - Sports Edition (USA).zip,Yes,68699,us,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Jeopardy! - Teen Tournament (USA) (SGB Enhanced).zip,Yes,68701,us,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,"Jetsons, The - Robot Panic (USA, Europe).zip",Yes,68717,"us,eu",Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Jikuu Senki Mu (Japan).zip,Yes,68720,jp,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,"Jimmy Connors Tennis (USA, Europe).zip",Yes,71231,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Jinsei Game (Japan) (SGB Enhanced).zip,Yes,68725,jp,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,
gb,Jinsei Game Densetsu (Japan).zip,Yes,68726,jp,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Joe & Mac (USA).zip,Yes,3357,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,"Jordan vs Bird - One on One (USA, Europe).zip",Yes,3455,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Joshua & the Battle of Jericho (USA) (Unl).zip,Yes,3670,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,"Judge Dredd (USA, Europe).zip",Yes,3224,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,"Jungle Book, The (USA, Europe).zip",Yes,70841,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Jungle no Ouja Tar-chan (Japan) (SGB Enhanced).zip,Yes,68751,jp,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,"Jungle Strike (USA, Europe).zip",Yes,3550,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Jungle Wars (Japan).zip,Yes,68752,jp,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Jurassic Park (USA).zip,Yes,3024,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,"Jurassic Park Part 2 - The Chaos Continues (USA, Europe) (En,Fr,De,It).zip",Yes,3184,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Kachiuma Yosou Keiba Kizoku (Japan).zip,Yes,68761,jp,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Kachiuma Yosou Keiba Kizoku EX '94 (Japan).zip,Yes,68762,jp,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Kachiuma Yosou Keiba Kizoku EX '95 (Japan).zip,Yes,68763,jp,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,
gb,Kaeru no Tame ni Kane wa Naru (Japan).zip,Yes,68765,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Kaijuu Ou Gojira (Japan).zip,Yes,68769,jp,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Kaisen Game - Navyblue 90 (Japan).zip,Yes,3465,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Kamen Rider SD - Hashire! Mighty Riders (Japan).zip,Yes,68776,jp,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,,
gb,Kandume Monsters (Japan) (SGB Enhanced).zip,Yes,68777,jp,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,
gb,Karakuri Kengou Den Musashi Lord (Japan).zip,Yes,68787,jp,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,
gb,Karamuchou no Daijiken (Japan) (SGB Enhanced).zip,Yes,68789,jp,Yes,,Yes,,,Yes,,Yes,Yes,Yes,Yes,,,
gb,Kaseki Sousei Reborn (Japan) (SGB Enhanced).zip,Yes,68796,jp,Yes,,Yes,,,Yes,,Yes,Yes,Yes,Yes,,,
gb,Kattobi Road (Japan).zip,Yes,68800,jp,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,,
gb,Keitai Keiba Eight Special (Japan).zip,Yes,68810,jp,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,"Ken Griffey Jr. Presents Major League Baseball (USA, Europe) (SGB Enhanced).zip",Yes,68813,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Kenyuu Densetsu Yaiba (Japan).zip,Yes,68817,jp,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,,
gb,"Kid Dracula (USA, Europe).zip",Yes,3183,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,"Kid Icarus - Of Myths and Monsters (USA, Europe).zip",Yes,3082,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Kidou Keisatsu Patlabor - Nerawareta Machi 1990 (Japan).zip,Yes,68826,jp,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,,
gb,Kikou Keisatsu Metal Jack (Japan).zip,Yes,68829,jp,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,
gb,"Killer Instinct (USA, Europe) (SGB Enhanced).zip",Yes,3022,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,King James Bible (USA) (Unl).zip,,,us,,,,,,,,,,,,,,
gb,"King of Fighters '95, The (USA) (SGB Enhanced).zip",Yes,3256,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,
gb,"King of Fighters, The - Heat of Battle (Europe) (SGB Enhanced).zip",Yes,68835,eu,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,,
gb,Kingdom Crusade (USA).zip,Yes,68837,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Kingyo Chuuihou! 2 - Gyopi-chan o Sagase! (Japan).zip,Yes,68840,jp,Yes,,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,,,
gb,Kingyo Chuuihou! - Wapiko no Wakuwaku Stamp Rally! (Japan).zip,Yes,68841,jp,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,,
gb,Kinin Koumaroku Oni (Japan) (Rev 1).zip,Yes,68842,jp,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Kinnikuman - The Dream Match (Japan).zip,Yes,68848,jp,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,,
gb,"Kirby's Block Ball (USA, Europe) (SGB Enhanced).zip",Yes,3146,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,"Kirby's Dream Land 2 (USA, Europe) (SGB Enhanced).zip",Yes,3023,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,"Kirby's Dream Land (USA, Europe).zip",Yes,2973,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,"Kirby's Pinball Land (USA, Europe).zip",Yes,3110,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,"Kirby's Star Stacker (USA, Europe) (SGB Enhanced).zip",Yes,3208,"us,eu",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
gb,Kitchen Panic (Japan).zip,Yes,68860,jp,Yes,,Yes,,,Yes,,Yes,Yes,Yes,Yes,,,
